X;Y;gid;nom;lat_coor1;long_coor1;adr_num;adr_voie;com_cp;com_insee;com_nom;acc;acc_lib;acc_pcsec;acc_acc;acc_etg;acc_complt;photo1;photo2;disp_j;disp_h;disp_complt;tel1;tel2;site_email;date_instal;etat_fonct;fab_siren;fab_rais;mnt_siren;mnt_rais;modele;num_serie;id_euro;lc_ped;dtpr_lcped;dtpr_lcad;dtpr_bat;freq_mnt;dispsurv;dermnt;expt_siren;expt_rais;expt_tel1;expt_tel2;expt_email
2.1926853;42.8858387005334;;;42.8858387005334;2.1926853;;;;11304;Quillan;Extérieur;;;;;inconnue;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Quillan;;;
2.1819706;42.873126000533;;;42.873126000533;2.1819706;;;;11304;Quillan;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Quillan;;;
2.1846651;42.875166100533;;;42.8751661005331;2.1846651;;;;11304;Quillan;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Quillan;;;
2.1819767;42.875115300533;;;42.875115300533;2.1819767;;;;11304;Quillan;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Quillan;;;
2.1881344;42.8631743005327;;;42.8631743005327;2.1881344;;;;11304;Quillan;Intérieur;;;;;inconnue;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Quillan;;;
2.2122436;42.8698879005329;;;42.8698879005329;2.2122436;;;;11304;Quillan;Extérieur;;;;;"hameau de laval, position inconnue";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Quillan;;;
2.1824393;42.8767986005331;;;42.8767986005331;2.1824393;;;;11304;Quillan;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Roques;;;
2.1845022;42.8769881005331;;;42.8769881005331;2.1845022;;;;11304;Quillan;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Quillan;;;
2.1538588;42.8914689005336;;;42.8914689005336;2.1538588;;;;11304;Quillan;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.1162814;42.8966495005337;;;42.8966495005337;2.1162814;;;;11263;Nébias;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.0472374;42.9203153005344;;;42.9203153005344;2.0472374;;;;11303;Puivert;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.0472601;42.9203135005344;;;42.9203135005344;2.0472601;;;;11303;Puivert;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.1143706;42.9355500005348;;;42.9355500005348;2.1143706;;;;11346;Saint-Jean-de-Paracol;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.9337039;42.9029843005339;;;42.9029843005339;1.9337039;;;;09047;Bélesta;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.8333323;42.8715931005329;;;42.8715931005329;1.8333323;;;;09211;Montségur;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.0016443;43.1288901005393;;;43.1288901005393;2.0016443;;;;11173;Hounoux;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.2921333;43.112159000539;;;43.112159000539;2.2921333;;;;11293;Pomas;Extérieur;;;;;Devant la porte;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.2184185;43.0499463005377;;;43.0499463005377;2.2184185;;;;11206;Limoux;Intérieur;;;;;infirmerie;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Mairie de Limoux;;;
2.2199168;43.0567117005379;;;43.0567117005379;2.2199168;;;;11206;Limoux;Extérieur;;;;;dans le couloir;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.218383;43.0534762005378;;;43.0534762005378;2.218383;;;;11206;Limoux;Extérieur;;;;;angle de rue;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Mairie de Limoux;;;
2.216019;43.0535051005378;;;43.0535051005378;2.216019;;;;11206;Limoux;Intérieur;;;;;à droite de la porte d'entrée côté Poste;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Mairie de Limoux;;;
2.2140323;43.063863400538;;;43.063863400538;2.2140323;;;;11206;Limoux;Intérieur;;;;;"vestiaire arbitre, sous la tribune";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Mairie de Limoux;;;
2.2141714;43.0551685005378;;;43.0551685005378;2.2141714;;;;11206;Limoux;Intérieur;;;;;"hall d'entrée, derrière le bar";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Mairie de Limoux;;;
2.2228921;43.0471526005376;;;43.0471526005377;2.2228921;;;;11206;Limoux;Extérieur;;;;;local MNS;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Mairie de Limoux;;;
2.222438;43.0738442005382;;;43.0738442005382;2.222438;;;;11206;Limoux;Intérieur;;;;;"allée marchande, côté entrée principale";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;E. Leclerc;;;
2.2160609;43.0706063005381;;;43.0706063005382;2.2160609;;;;11206;Limoux;Intérieur;;;;;"vestiaires, local arbitre";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Mairie de Limoux;;;
2.2174919;43.0684800005381;;;43.0684800005381;2.2174919;;;;11206;Limoux;Intérieur;;;;;bureau du gardien;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Mairie de Limoux;;;
2.2179729;43.0693021005381;;Gifi Limoux;43.0693021005381;2.2179729;;;;11206;Limoux;Intérieur;oui;oui;oui;;a l entrée du magasin;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.2236697;43.0545804005378;;;43.0545804005378;2.2236697;;;;11206;Limoux;Intérieur;;;;;à droite de la porte d’entrée;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Mairie de Limoux;;;
2.2506711;43.1873967005402;;;43.1873967005402;2.2506711;;;;11005;Alairac;Extérieur;oui;;;0;"Façade du club de tennis, sur le stade de Patôt";;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.2411528;43.1848126005402;;Le Foyer;43.1848126005402;2.2411528;;;;11005;Alairac;Extérieur;oui;;;;À gauche de l'entrée;https://www.mairie-alairac.fr/wp-content/uploads/2019/09/20190926_145129-1.jpg;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.0850183;43.1785161005401;;;43.1785161005401;2.0850183;;;;11193;Lasserre-de-Prouille;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.3516618;43.2180713005406;;;43.2180713005406;2.3516618;;;;11069;Carcassonne;Intérieur;;;;0;À la droite du guichet SNCF dans la gare;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.3152353;43.2071640005405;;;43.2071640005405;2.3152353;;;;11069;Carcassonne;Intérieur;oui;non;non;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.309207;43.2037667005404;;Gifi Carcassonne;43.2037667005404;2.309207;;;;11069;Carcassonne;Intérieur;oui;oui;oui;;A l'entrée du magasin;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.3632603;43.2070073005405;;;43.2070073005405;2.3632603;;;;11069;Carcassonne;Intérieur;non;;;0;"Dans le batiment où commencent les visites, juste avant les escaliers, sur la gauche en entrant";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.3641192;43.2065434005405;;;43.2065434005405;2.3641192;;;;11069;Carcassonne;Extérieur;oui;;;;Sur la gauche de l'entrée de l'auberge jeunesse;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.3865179;43.2081688005405;;;43.2081688005405;2.3865179;;;;11069;Carcassonne;Intérieur;;;;;Magasin NOZ;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;NOZ;;;
2.3688868;43.2347138005408;;;43.2347138005408;2.3688868;;;;11069;Carcassonne;Intérieur;;;;0;"En face des caisses du Aldi, tout au fond";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.3037937;43.2102919005405;;;43.2102919005405;2.3037937;;;;11069;Carcassonne;Intérieur;;;;;Magasin NOZ;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.3577577;43.2103029005405;;Hôtel des Trois Couronnes;43.2103029005405;2.3577577;;;;11069;Carcassonne;Intérieur;oui;non;non;;bureau;;;;;;;;;2013-01-30;Inconnu;;;;;;;;;;;;;;;;;;;
2.3316735;43.2276719005407;;;43.2276719005407;2.3316735;;;;11069;Carcassonne;Intérieur;oui;oui;oui;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.2846268;43.2662379005411;;;43.2662379005412;2.2846268;;;;11404;Ventenac-Cabardès;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.2304854;43.2792844005413;;;43.2792844005413;2.2304854;;;;11259;Moussoulens;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.2188625;43.3604937005418;;;43.3604937005418;2.2188625;;;;11339;Saint-Denis;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.9595833;43.3008774005415;;Gifi Castelnaudary;43.3008774005415;1.9595833;;;;11076;Castelnaudary;Intérieur;oui;oui;oui;;a l entrée du magasin;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.9531219;43.3172072005416;;;43.3172072005416;1.9531219;;;;11076;Castelnaudary;Intérieur;;;;;Hall Hôtel de ville;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.9813486;43.2476048005409;;;43.2476048005409;1.9813486;;;;11195;Laurabuc;Extérieur;;;;;à l'exterieur de l'agence postale;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.0354916;43.2184187005406;;;43.2184187005406;2.0354916;;;;11418;Villasavary;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.9581162;43.254498700541;;;43.254498700541;1.9581162;;;;11234;Mireval-Lauragais;Extérieur;;;;;Salle des Fêtes;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.8661791;43.3633730005418;;;43.3633730005418;1.8661791;;;;11002;Airoux;Extérieur;;;;;Mairie d'Airoux;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.8779964;43.406451100542;;;43.406451100542;1.8779964;;;;11362;Saint-Paulet;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.8068272;43.3529968005418;;;43.3529968005418;1.8068272;;;;31037;Avignonet-Lauragais;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.8096006;43.3531051005418;;;43.3531051005418;1.8096006;;;;31037;Avignonet-Lauragais;Intérieur;oui;;;0;"Juste avant les toilettes des femmes, sur le mur de gauche";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.7113497;43.3209324005416;;;43.3209324005416;1.7113497;;;;31099;Caignac;Extérieur;oui;;;;Sous le porche de l'église;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.6259249;43.3508651005418;;;43.3508651005418;1.6259249;;;;31396;Nailloux;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.6203362;43.3581541005418;;;43.3581541005418;1.6203362;;;;31396;Nailloux;Extérieur;oui;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.5756022;43.2349451005408;;;43.2349451005408;1.5756022;;;;09282;Saverdun;Extérieur;;;;;à l'extérieur en façade;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.6058634;42.9855948005362;;;42.9855948005362;1.6058634;;;;09329;Vernajoul;Extérieur;oui;;;0;Mur extérieur mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4963424;43.1694991005399;;;43.1694991005399;1.4963424;;;;09270;Saint-Martin-d'Oydes;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.393631;43.1499226005396;;;43.1499226005396;1.393631;;;;09079;Carla-Bayle;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.1598306;43.0012487005366;;;43.0012487005366;1.1598306;;;;09209;Montjoie-en-Couserans;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.2397971;43.3554739005418;;;43.3554739005418;1.2397971;;;;31303;Longages;Extérieur;;;;0;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.178178;43.5140514005418;;;43.5140514005418;1.178178;;;;31499;Saint-Lys;Intérieur;;;;;Médiathèque;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.1776292;43.5143500005418;;;43.5143500005418;1.1776292;;;;31499;Saint-Lys;Intérieur;;;;;Eglise;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.1861044;43.5147060005418;;;43.5147060005418;1.1861044;;;;31499;Saint-Lys;Extérieur;;;;;Porche Club Tennis;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.1768095;43.5138816005418;;;43.5138816005418;1.1768095;;;;31499;Saint-Lys;Intérieur;;;;;Mairie;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.2441637;43.4828416005419;;;43.4828416005419;1.2441637;;;;31269;Lamasquère;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.3194225;43.467702900542;;;43.467702900542;1.3194225;;;;31395;Muret;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4319187;43.458031800542;;;43.458031800542;1.4319187;;;;31148;Clermont-le-Fort;Extérieur;oui;;;0;devant l'entrée de l'école communale;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4104419;43.4999181005419;;;43.4999181005419;1.4104419;;;;31259;Lacroix-Falgarde;Extérieur;oui;;;;Devant l'entrée du Foyer;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.3736109;43.5155945005418;;;43.5155945005418;1.3736109;;;;31458;Roques;Intérieur;;;;;À l'entrée du magasin;;;;;"Mo-Sa 09:00-19:00; Su 14:00-19:00";;;;;Inconnu;;;;;;;;;;;;;;;;Besson Chaussures;;;
1.4034269;43.5316942005417;;;43.5316942005418;1.4034269;;;;31433;Portet-sur-Garonne;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4079358;43.5286393005417;;;43.5286393005418;1.4079358;;;;31433;Portet-sur-Garonne;Intérieur;;;;0;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4884958;43.5990673005412;;;43.5990673005412;1.4884958;;;;31555;Toulouse;Extérieur;;;;;"Hall entrée, mur bleu à côté du PC";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.3892627;43.5484286005416;;Crossfit Saint Simon;43.5484286005417;1.3892627;;;;31555;Toulouse;Intérieur;oui;;;;;;;;;"Mo-Fr 08:00-21:00; Sa-Su 10:00-14:00";;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4208839;43.5459757005417;3017;;43.5459757005417;1.4208839;;;;31555;Toulouse;Intérieur;non;;;0;À l'intérieur du magasion Grand Frais;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Grand Frais;;;
1.4190155;43.5480719005416;;;43.5480719005417;1.4190155;;;;31555;Toulouse;Intérieur;non;;;0;À l'entrée du magasin;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;GiFi;;;
1.3766578;43.5774514005414;;;43.5774514005414;1.3766578;;;;31555;Toulouse;Intérieur;;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.3828921;43.5667050005415;;;43.5667050005415;1.3828921;;;;31555;Toulouse;Extérieur;;;;;Local technique entrée;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.379151;43.5692364005415;;;43.5692364005415;1.379151;;;;31555;Toulouse;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.3979202;43.5580857005416;;;43.5580857005416;1.3979202;;;;31555;Toulouse;Extérieur;;;;;Hall du bureau départ collecte ordures ménagère;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4162302;43.5652948005415;;;43.5652948005415;1.4162302;;;;31555;Toulouse;Extérieur;;;;;"Accueil gymnase, couloir entrée";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.3990769;43.5642617005415;;;43.5642617005415;1.3990769;;;;31555;Toulouse;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4002819;43.5655948005415;;;43.5655948005415;1.4002819;;;;31555;Toulouse;Extérieur;;;;;Mairie annexe;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.3987987;43.5643598005415;;;43.5643598005415;1.3987987;;;;31555;Toulouse;Extérieur;;;;;Hall du centre à dte poste de garde;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4007305;43.5673395005415;;;43.5673395005415;1.4007305;;;;31555;Toulouse;Extérieur;;;;;"Derrière l'accueil, près de la pharmacie";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4179506;43.5746491005415;;;43.5746491005415;1.4179506;;;;31555;Toulouse;Extérieur;;;;;Piscine;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4016438;43.5815987005414;;;43.5815987005414;1.4016438;;;;31555;Toulouse;Extérieur;;;;;"Hall entrée, à dte à côté panneaux affichage";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4048013;43.5968245005413;;;43.5968245005413;1.4048013;;;;31555;Toulouse;Extérieur;;;;;A l'accueil;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4156228;43.5963182005413;;;43.5963182005413;1.4156228;;;;31555;Toulouse;Extérieur;;;;;Hall d'entrée;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.3840609;43.5782848005414;;;43.5782848005414;1.3840609;;;;31555;Toulouse;Extérieur;;;;;"Gymnase, ctre mur vestiaire 3, mur incliné";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4017883;43.5779770005414;;;43.5779770005414;1.4017883;;;;31555;Toulouse;Intérieur;;;;0;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4015044;43.5789225005414;;;43.5789225005414;1.4015044;;;;31555;Toulouse;Intérieur;oui;;;0;Sur le mur de l'accueil de l'UFR HAA (à droite en entrant). Derrière le comptoir.;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Université Toulouse Jean-Jaurès;;;
1.4003485;43.5780908005414;;Philippe Malrieux;43.5780908005414;1.4003485;;;;31555;Toulouse;Intérieur;oui;;;0;"En entrant tout droit au fond, contre la vitre du centre Louise Michel (bibliothèque )";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.3968936;43.5793579005414;;École nationale supérieure d'architecture de Toulouse;43.5793579005414;1.3968936;;;;31555;Toulouse;Extérieur;non;;;0;À l'accueil à droite en entrant. Attention bâtiment accessible seulement avec un badge.;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4702484;43.620160800541;;;43.620160800541;1.4702484;;;;31555;Toulouse;Extérieur;;;;;Salle polyvalente;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.398209;43.5864400005414;;;43.5864400005414;1.398209;;;;31555;Toulouse;Extérieur;;;;;"A l'entrée, à droite";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4998092;43.5722012005415;;;43.5722012005415;1.4998092;;;;31555;Toulouse;Intérieur;;;;0;À l'intérieur du Basic-Fit;;;;;"Mo-Fr 08:00-22:30; Sa,Su 09:00-16:00";;;;;Inconnu;;;;;;;;;;;;;;;;Basic-Fit;;;
1.4782655;43.622952300541;;;43.622952300541;1.4782655;;;;31555;Toulouse;Extérieur;;;;;"Local du personnel, sur mur de gauche";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4791531;43.6169653005411;;;43.6169653005411;1.4791531;;;;31555;Toulouse;Extérieur;;;;;"Dans le hall d'entrée à gauche, entrée vestiaire";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.5034566;43.5560064005416;;;43.5560064005416;1.5034566;;;;31555;Toulouse;Extérieur;oui;;;;Sous le porche;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4783517;43.623660100541;;;43.623660100541;1.4783517;;;;31555;Toulouse;Extérieur;;;;;Infirmerie Piscine / Bureau MNS;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4997907;43.5619003005415;;;43.5619003005416;1.4997907;;;;31555;Toulouse;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.459567;43.5629595005415;;;43.5629595005415;1.459567;;;;31555;Toulouse;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4589826;43.5625675005415;;;43.5625675005416;1.4589826;;;;31555;Toulouse;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4717999;43.5616508005416;;;43.5616508005416;1.4717999;;;;31555;Toulouse;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4572407;43.5609475005415;;;43.5609475005416;1.4572407;;;;31555;Toulouse;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4473318;43.6032422005412;;;43.6032422005412;1.4473318;;;;31555;Toulouse;Extérieur;;;;;"Cercle Duranti, sous le porche";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.449422;43.6020728005412;;Gifi Toulouse (concession Tati);43.6020728005412;1.449422;;;;31555;Toulouse;Intérieur;oui;oui;oui;;a l entrée du magasin;;;;;;;;;;Inconnu;;;;;;;;;;;;;non;;347410011;Gifi;;;
1.4494156;43.6016459005412;;;43.6016459005412;1.4494156;;;;31555;Toulouse;Extérieur;;;;;Hall d'entrée - à côté des acenseurs;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4443282;43.5801852005414;;;43.5801852005414;1.4443282;;;;31555;Toulouse;Intérieur;non;;;0;Hall d'entrée des agents;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Agence de l'Eau Adour Garonne;;;
1.4531119;43.5676683005415;;;43.5676683005415;1.4531119;;;;31555;Toulouse;Extérieur;;;;;Bureau MNS;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4255758;43.6026349005412;;;43.6026349005412;1.4255758;;;;31555;Toulouse;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4466151;43.6070331005412;;;43.6070331005412;1.4466151;;;;31555;Toulouse;Extérieur;;;;;côté entrée Nord du parking;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4547274;43.6073471005411;;;43.6073471005412;1.4547274;;;;31555;Toulouse;Extérieur;;;;;Bureau MNS;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4550822;43.6074532005411;;;43.6074532005412;1.4550822;;;;31555;Toulouse;Intérieur;;;;;Bâtiment C 3ème étage;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4494085;43.6041589005412;;;43.6041589005412;1.4494085;;;;31555;Toulouse;Extérieur;;;;;Devant le PC sur le mur à droite;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4440844;43.6061140005412;;;43.6061140005412;1.4440844;;;;31555;Toulouse;Extérieur;;;;;"Au fond de la cour, dans hall escalier";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4455749;43.6088240005411;;;43.6088240005411;1.4455749;;;;31555;Toulouse;Intérieur;;;;-1;Station de Métro Jeanne d'Arc (hall billeterie);;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4301247;43.5978163005412;;;43.5978163005413;1.4301247;;;;31555;Toulouse;Extérieur;;;;;"1er étage, en haut des escaliers";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4342791;43.5861059005413;;;43.5861059005414;1.4342791;;;;31555;Toulouse;Extérieur;;;;;Infirmerie piscine Castex;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4347262;43.5854303005414;;;43.5854303005414;1.4347262;;;;31555;Toulouse;Extérieur;;;;;Infirmerie piscine Nakache / Bureau MNS;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4327803;43.5849680005414;;;43.5849680005414;1.4327803;;;;31555;Toulouse;Extérieur;;;;;Salle mur contre le PC;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4393767;43.6020539005412;;;43.6020539005412;1.4393767;;;;31555;Toulouse;Extérieur;;;;;face au 2 rue Malbec - face CMS;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4379892;43.6050845005412;;;43.6050845005412;1.4379892;;;;31555;Toulouse;Extérieur;;;;;Dans le hall de l'entrée Nord - niveau des font;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4382719;43.6035703005412;;;43.6035703005412;1.4382719;;;;31555;Toulouse;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4383636;43.6074899005412;;;43.6074899005412;1.4383636;;;;31555;Toulouse;Intérieur;;;;;;;;;;"Mo-Sa 07:30-19:00; Aug off; Dec 23-31 off; Jan 1-2 off";;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4420524;43.6071878005411;;;43.6071878005412;1.4420524;;;;31555;Toulouse;Extérieur;;;;1;"Au 1er étage, accueil dans l'entrée";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4410955;43.6076371005412;;;43.6076371005412;1.4410955;;;;31555;Toulouse;Extérieur;;;;;"Musée Saint-Raymond, dans la cour";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4407509;43.6079211005412;;;43.6079211005412;1.4407509;;;;31555;Toulouse;Extérieur;;;;;Entrée principale sur colonne en brique;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4453196;43.5974354005413;;;43.5974354005413;1.4453196;;;;31555;Toulouse;Extérieur;;;;;Marché des Carmes - face 38 place des Carmes;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4445749;43.6083838005411;;;43.6083838005411;1.4445749;;;;31555;Toulouse;Extérieur;;;;;A l'accueil;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.454464;43.5998742005412;;;43.5998742005412;1.454464;;;;31555;Toulouse;Intérieur;;;;;Vestiaire sous 10F;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4350517;43.6129052005411;;;43.6129052005411;1.4350517;;;;31555;Toulouse;Extérieur;;;;;"Entrée salle, hall média";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.4370647;43.6066660005412;;;43.6066660005412;1.4370647;;;;31555;Toulouse;Intérieur;;;;;;;;;;"Mo-Sa 07:30-19:00; Aug off; Dec 23-31 off; Jan 1-2 off";;;;;Inconnu;;;;;;;;;;;;;;;;;;;
